time, type, dataflowid, value, cost, f, maxOutDataRate, currentOutDataRate, omega,,
33840, COORD, 5a5c9778-0c78-4e54-a194-135eee839609,0.875,95,-0.51437502,146.6666667,41.88888889,0.286772487,0.285606061,0.083333333
34020, COORD, 5a5c9778-0c78-4e54-a194-135eee839609,0.875,95,-0.51437502,148,42.22222222,0.286717372,0.285285285,0.083333333
34200, COORD, 5a5c9778-0c78-4e54-a194-135eee839609,0.875,95,-0.51437502,152,43.05555556,0.284667108,0.283260234,0.083333333
34380, COORD, 5a5c9778-0c78-4e54-a194-135eee839609,0.875,95,-0.51437502,148,42.11111111,0.285493827,0.284534535,0.083333333
34560, COORD, 5a5c9778-0c78-4e54-a194-135eee839609,0.875,95,-0.51437502,149.3333333,42.11111111,0.283630952,0.281994048,0.083333333
34740, COORD, 5a5c9778-0c78-4e54-a194-135eee839609,0.875,95,-0.51437502,150.6666667,44.16666667,0.295061728,0.293141593,0.083333333
34920, COORD, 5a5c9778-0c78-4e54-a194-135eee839609,0.875,95,-0.51437502,150.6666667,42.38888889,0.282572751,0.281342183,0.083333333
35100, COORD, 5a5c9778-0c78-4e54-a194-135eee839609,0.875,95,-0.51437502,150.6666667,42.11111111,0.280698854,0.279498525,0.083333333
35280, COORD, 5a5c9778-0c78-4e54-a194-135eee839609,0.875,95,-0.51437502,152,39.88888889,0.263447972,0.262426901,0.083333333
35460, COORD, 5a5c9778-0c78-4e54-a194-135eee839609,0.875,95,-0.51437502,153.3333333,35.88888889,0.235284392,0.234057971,0.083333333
35640, COORD, 5a5c9778-0c78-4e54-a194-135eee839609,0.875,95,-0.51437502,149.3333333,36.27777778,0.243882275,0.242931548,0.083333333
35820, COORD, 5a5c9778-0c78-4e54-a194-135eee839609,0.875,95,-0.51437502,152,38.11111111,0.251873898,0.250730994,0.083333333
,,,,,0.113985542,,,,0.270487289,0.441373534
